Product_Name,Product_Price,Product_Image_URL,Product_Category
"Zlade Ballistic LITE Manscaping Body Trimmer for Men | Beard, Body, Pubic Hair Grooming | Private Part Shaving | Waterproof, AAA Battery Powered | Travel Lock - 3 Second Long Press to Start","1,299",https://m.media-amazon.com/images/W/MEDIAX_792452-T1/images/I/61oyc5Y7h7L._AC_UL320_.jpg,shave needs
"MENHOOD Men's WaterProof Cordless Grooming Trimmer for Men, Suitable for Beard, Body Private Part Shaving, Head and Pubic Hair, 150min Run Time (Black)","2,999",https://m.media-amazon.com/images/W/MEDIAX_792452-T1/images/I/41zpx1U4mjL._AC_UL320_.jpg,shave needs
"We' need Women's Face Hair Removal: Dermaplaning Tool, Close Shave Facial Razor for Eyebrows, Upper Lip, Forehead, Peach Fuzz, Chin, and Sideburns - Pack of 3",159,https://m.media-amazon.com/images/W/MEDIAX_792452-T1/images/I/61Vjeua1GpL._AC_UL320_.jpg,shave needs
"We' need Women's Face Hair Removal: Dermaplaning Tool, Close Shave Facial Razor for Eyebrows, Upper Lip, Forehead, Peach Fuzz, Chin, and Sideburns - Pack of 3",159,https://m.media-amazon.com/images/W/MEDIAX_792452-T1/images/I/61Vjeua1GpL._AC_UL320_.jpg,shave needs
Akdigisoft presents a set of three Face and Body Spa Shave Razors designed for women's hair removal needs. This Beauty Bikini Area Razor set includes Lady Manual Shaving tools,129,https://m.media-amazon.com/images/W/MEDIAX_792452-T1/images/I/41tbjitYYFL._AC_UL320_.jpg,shave needs
Gillette Sensitive Pre Shave Gel Tube - 60 g,84,https://m.media-amazon.com/images/W/MEDIAX_792452-T1/images/I/71UgNqA9FEL._AC_UL320_.jpg,shave needs
N/A,N/A,,shave needs
Gillette Classic Sensitive Shave Foam - 418 g (33% extra),199,https://m.media-amazon.com/images/W/MEDIAX_792452-T1/images/I/71h7CGl8pYL._AC_UL320_.jpg,shave needs
Gillette Fusion Proglide Razor for Men | Pack of 1 | with styling back blade for Perfect Shave and Perfect Beard Shape,411,https://m.media-amazon.com/images/W/MEDIAX_792452-T1/images/I/61WhL8ie9nL._AC_UL320_.jpg,shave needs
LetsShave Pro 6 Plus Lite Face & Body Shaving Razor Shaving Kit | World's First 6-Blade Razor with Precision Trimmer | Argan Oil & Aloe Vera Infused Moisture Bar | Sold in 130 Countries - Razor + Shave Foam + Razor Cap,473.,https://m.media-amazon.com/images/W/MEDIAX_792452-T1/images/I/61Jb3wmHbZL._AC_UL320_.jpg,shave needs
Pink Woolf Pre-Shave Oil | Provides Razor Glide for a Smooth Shave | Create a Protective Layer to Prevent Shaving Irritation and Razor Burns | OUDH & SANDALWOOD | 50ml,339,https://m.media-amazon.com/images/W/MEDIAX_792452-T1/images/I/912fkmMovjL._AC_UL320_.jpg,shave needs
"Philips BG1025/15 Showerproof Body Groomer for Men & Philips HP6306 Lady shave, Multicolor","2,475",https://m.media-amazon.com/images/W/MEDIAX_792452-T1/images/I/41MwHRXR8PL._AC_UL320_.jpg,shave needs
Plush All Natural Shaving Gel for Women with Aloe Vera & Vitamin E Extracts | 100% Vegan Sulphates & Parabens Free | Best Smooth Shaves and Moisturizing For Normal-Sensitive Skin - 100 GMS | Prevents razor-burns,169,https://m.media-amazon.com/images/W/MEDIAX_792452-T1/images/I/61CwB2ghseL._AC_UL320_.jpg,shave needs
N/A,N/A,,shave needs
"Spruce Shave Club Natural After Shave Balm For Men | Extra Moisturizing | Lemongrass & Mint | No Sulfates, Parabens, Silicones, PEG's or Artificial Fragrance 100g",235,https://m.media-amazon.com/images/W/MEDIAX_792452-T1/images/I/61o7rccH-tL._AC_UL320_.jpg,shave needs
Gillette Classic Regular Pre Shave Foam - 50 g,90,https://m.media-amazon.com/images/W/MEDIAX_792452-T1/images/I/71QYEGzB6CL._AC_UL320_.jpg,shave needs
"Pink Woolf Shaving Cream for Men | Luxury Cushion Ultra Moisturizing | Hydrate and Soften Beard for a Close, Comfortable, Irritation Free Smooth Shave | OUDH & SANDALWOOD | 100gm",198,https://m.media-amazon.com/images/W/MEDIAX_792452-T1/images/I/71wBwdGUZmL._AC_UL320_.jpg,shave needs
"Spruce Shave Club Natural Shaving Gel For Men | Extra Sensitive Formula with Pure Essential Oils | Witch Hazel & Aloe Vera | Vegan, No Sulfates, Parabens, Silocones or PEG's 100 g",225,https://m.media-amazon.com/images/W/MEDIAX_792452-T1/images/I/51RzOlls8ML._AC_UL320_.jpg,shave needs
"Carmesi Disposable Body Razors for Women - Pack of 5 | Aloe Vera & Vitamin E Moisture Strip For Smooth & Painless Hair Removal | Slip-Proof Rubber Grip | Safe, Hygienic & Economical",197,https://m.media-amazon.com/images/W/MEDIAX_792452-T1/images/I/61Prea3MP9L._AC_UL320_.jpg,shave needs
"Bombay Shaving Company Post-Shave Balm- After Shaving Lotion with Witch Hazel, Alcohol Free - 100 g | Made in India",189,https://m.media-amazon.com/images/W/MEDIAX_792452-T1/images/I/81PJUqIc-fL._AC_UL320_.jpg,shave needs
"Bombay Shaving Company Gift Set For Men | 6 in1 Travel Shaving Kit for Men | Razor, Charcoal Shaving Foam, Post Shave Balm, Charcoal Soap, Shaving Kit Bag | Gift For Men|",569,https://m.media-amazon.com/images/W/MEDIAX_792452-T1/images/I/81TWOtcS1JL._AC_UL320_.jpg,shave needs
"Bombae Reusable Face Razor For Women Facial Hair - 3 | Instant Glow & Painless Hair Removal | For Eyebrows, Upper Lip, Chin, Peach Fuzz, Forehead, Unibrow, Sideburns",189,https://m.media-amazon.com/images/W/MEDIAX_792452-T1/images/I/61aOU7QzNUL._AC_UL320_.jpg,shave needs
Man Arden Elegant Black Premium Shaving Brush With Ultra Soft & Absorbent Bristles & Long Handle | Cruelty Free | For A Smooth Shave,449,https://m.media-amazon.com/images/W/MEDIAX_792452-T1/images/I/61q3v62Qi7L._AC_UL320_.jpg,shave needs
Pink Woolf Luxury Shaving Soap - REFILL | Make Dense Lather | Contains Tea Tree Oil and Shea Butter to Relieve Dryness | Fresh & Energizing | OCEANIC BLUE | 50gm,199,https://m.media-amazon.com/images/W/MEDIAX_792452-T1/images/I/81O4nJZQ+wL._AC_UL320_.jpg,shave needs
Pink Woolf Luxury Shaving Soap (REFILL) for Men | Deeply Moisturizing and Energizing | Contains Olive Oil and Cocoa Butter for Anti-Aging | SEABUCKTHORN & ALOE VERA | 50gm,199,https://m.media-amazon.com/images/W/MEDIAX_792452-T1/images/I/81TsqSr1RpL._AC_UL320_.jpg,shave needs
"The Man Company After Shave Spray For Men with Aloevera & Menthol | Soothes, Calm, Fresh Skin | Post Shave Spray Lotion - 50ml",230,https://m.media-amazon.com/images/W/MEDIAX_792452-T1/images/I/611PL90mD2L._AC_UL320_.jpg,shave needs
Bombay Shaving Co Pre Shave Scrub with Black Sand and Vitamin E for Dead Skin Removal - 100 g,245,https://m.media-amazon.com/images/W/MEDIAX_792452-T1/images/I/71JC3mdhVdL._AC_UL320_.jpg,shave needs
N/A,N/A,,specialty wines champagnes
Better with Bubbles: An Effervescent Education in Champagnes & Sparkling Wines,"2,972",https://m.media-amazon.com/images/W/MEDIAX_792452-T2/images/I/91EOoSXDqfL._AC_UL320_.jpg,specialty wines champagnes
Fizz! Champagne and Sparkling Wines of the World,"3,187.",https://m.media-amazon.com/images/W/MEDIAX_792452-T2/images/I/81TBtVge6KL._AC_UL320_.jpg,specialty wines champagnes
Party Tarty-Bach & Boozy Banner Sign Garland Pre-strung For Bachelorette Party Champagne Bubbly Wine Bar Men Or Women-Women Bachelorette Party Decorations Naughty Hen Party Supplies,"2,383.",https://m.media-amazon.com/images/W/MEDIAX_792452-T2/images/I/71eN+vz+j5L._AC_UL320_.jpg,specialty wines champagnes
N/A,N/A,,specialty wines champagnes
"Bar And Wine Series Champagne Stopper, Set of 2","2,648.",https://m.media-amazon.com/images/W/MEDIAX_792452-T2/images/I/61dpGcAfZjL._AC_UL320_.jpg,specialty wines champagnes
Mr. Cheap's Guide To Wine: Champagne Taste on a Beer Budget!,0,https://m.media-amazon.com/images/W/MEDIAX_792452-T2/images/I/71p2Oz55QfL._AC_UL320_.jpg,specialty wines champagnes
Destination Champagne: The Individual Traveller's Guide to Champagne - The Region and Its Wines,N/A,https://m.media-amazon.com/images/W/MEDIAX_792452-T2/images/I/91eXf5rMP2L._AC_UL320_.jpg,specialty wines champagnes
Champagne Baby: How One Parisian Learned to Love Wine - and Life - the American Way,0,https://m.media-amazon.com/images/W/MEDIAX_792452-T2/images/I/91NNEJxSy6L._AC_UL320_.jpg,specialty wines champagnes
Champagne: 8 (Guides to Wines and Top Vineyards),"1,729",https://m.media-amazon.com/images/W/MEDIAX_792452-T2/images/I/61yzG2uSyjL._AC_UL320_.jpg,specialty wines champagnes
Wine Lover's Guide to Champagne,N/A,https://m.media-amazon.com/images/W/MEDIAX_792452-T2/images/I/715Bu3fd5xL._AC_UL320_.jpg,specialty wines champagnes
N/A,N/A,,specialty wines champagnes
"Vega Rica Non Alcoholic Red Wine, 750ml (Imported from Spain, Alcohol Free, Gluten Free)",599,https://m.media-amazon.com/images/W/MEDIAX_792452-T2/images/I/51yu7E4wDdL._AC_UL320_.jpg,specialty wines champagnes
"Champagne Region Travel Guide: Champagne Houses, Épernay: Discover top Picks for Hotels, Restaurants, Shopping, and more in the champagne region",0,https://m.media-amazon.com/images/W/MEDIAX_792452-T2/images/I/819VWaQ5wCL._AC_UL320_.jpg,specialty wines champagnes
Lonely Planet Wine Trails - Europe: Plan 40 Perfect Weekends in Wine Country (Lonely Planet Food),"1,900",https://m.media-amazon.com/images/W/MEDIAX_792452-T2/images/I/81j-aGi9CjL._AC_UL320_.jpg,specialty wines champagnes
Where to Drink Wine: An essential guide to the world's must-visit wineries,899,https://m.media-amazon.com/images/W/MEDIAX_792452-T2/images/I/61VYKKmWFkL._AC_UL320_.jpg,specialty wines champagnes
Wine Folly: Magnum Edition,971,https://m.media-amazon.com/images/W/MEDIAX_792452-T2/images/I/81tWrHdR5LL._AC_UL320_.jpg,specialty wines champagnes
Land and Wine: The French Terroir,"1,635",https://m.media-amazon.com/images/W/MEDIAX_792452-T2/images/I/71HKsOp74LL._AC_UL320_.jpg,specialty wines champagnes
"BORDEAUX FRANCE TRAVEL GUIDE 2023: The Complete Bordeaux Travel Guide to the City of Wine, Food, and Culture.",449,https://m.media-amazon.com/images/W/MEDIAX_792452-T2/images/I/61X5j--G7yL._AC_UL320_.jpg,specialty wines champagnes
10 Great Wine Families: A Tour Through Europe,"2,621",https://m.media-amazon.com/images/W/MEDIAX_792452-T2/images/I/71TsBw3vXxL._AC_UL320_.jpg,specialty wines champagnes
"The Business of Champagne: A Delicate Balance (Routledge Studies of Gastronomy, Food and Drink)","13,088",https://m.media-amazon.com/images/W/MEDIAX_792452-T2/images/I/5157KkFSEtL._AC_UL320_.jpg,specialty wines champagnes
"Etinga 10 Pack Wine Bottle Lights with Cork, 20 LEDs 6.6 Feet Silver Wire Cork Bottle Lights,Fairy Mini String Lights,for DIY Jar Halloween,Christmas,Party,Decor,Wedding Listing (10 Pack, Warm White)",534,https://m.media-amazon.com/images/W/MEDIAX_792452-T2/images/I/81yIH8Su1HL._AC_UL320_.jpg,specialty wines champagnes
2 Pieces LED Strobe Baton Light LED Bottle Service Light Reusable LED Light Champagne Bottle Handheld Light for Party Concert Event Outdoor (Gold),"8,398",https://m.media-amazon.com/images/W/MEDIAX_792452-T2/images/I/71YqbaeNZjL._AC_UL320_.jpg,specialty wines champagnes
Alsace Lorraine Champagne (Michelin Green Guides),N/A,https://m.media-amazon.com/images/W/MEDIAX_792452-T2/images/I/71n57BEp5IL._AC_UL320_.jpg,specialty wines champagnes
OGREENY Red Wine Vinegar with Mother (Cooking Vinegar) Organic Non Alcoholic Drink (Made with Black Grapes) - 750 ml,319,https://m.media-amazon.com/images/W/MEDIAX_792452-T2/images/I/81N4Lp6QuaL._AC_UL320_.jpg,specialty wines champagnes
Frommer's France (Complete Guide),"2,445.",https://m.media-amazon.com/images/W/MEDIAX_792452-T2/images/I/81rEVcQyCSL._AC_UL320_.jpg,specialty wines champagnes
"It's Always Spritz O'Clock Somewhere: Classic cocktail recipes from where you'd rather be, for fans of Prosecco Made Me Do It","1,209",https://m.media-amazon.com/images/W/MEDIAX_792452-T2/images/I/71g-mk-nMdL._AC_UL320_.jpg,specialty wines champagnes
"Just Decor Fancy Color Changing Liquid & Touch Sensor Ice Cube Shaped Waterproof Multicolor Glowing LED Light Small Flashing Ice Cubes for Festival, Party, Wedding, Home Decoration (Pack of 12)",699,https://m.media-amazon.com/images/W/MEDIAX_792452-T2/images/I/717C7dof37L._AC_UL320_.jpg,specialty wines champagnes
N/A,N/A,,specialty wines champagnes
N/A,N/A,,specialty wines champagnes
N/A,N/A,,cookies cakes
N/A,N/A,,cookies cakes
"Premium Chocolate Cookies, Instant Energy Protein Chews, Almond Berry Cookies, Plum cake And Chocolate Cake, The Big Bang Gift Hamper for Christmas And New Year - (Combo Pack of 5)","1,349",https://m.media-amazon.com/images/W/MEDIAX_792452-T2/images/I/81c28ZjugPL._AC_UL320_.jpg,cookies cakes
"Gluten Free Cake Rusk (Eggless)(Pack of 2 x 300g Each) | Tasty, Crunchy and Crispy | Best Tea Time Snacks | No Maida | 100% Vegetarian and Wholesome Ingredients",410,https://m.media-amazon.com/images/W/MEDIAX_792452-T2/images/I/619wWeGArDL._AC_UL320_.jpg,cookies cakes
"Butter Cookies Gold Collection | Danish Butter Cookies | Cookies Gift Box | Cookies for Tea Time, Snacks, & Gifting | Diwali Gifts for Friends and Family - 400g",380,https://m.media-amazon.com/images/W/MEDIAX_792452-T2/images/I/71DDcVK3eDL._AC_UL320_.jpg,cookies cakes
Unibic Cake - Choco Fudge 220 gm,110,https://m.media-amazon.com/images/W/MEDIAX_792452-T2/images/I/71GqmzuWECL._AC_UL320_.jpg,cookies cakes
"Num | Yum Cake | Choco chip Indulgence, 80g",34,https://m.media-amazon.com/images/W/MEDIAX_792452-T2/images/I/81mnCpQCWeL._AC_UL320_.jpg,cookies cakes
"Chocobakes ChocLayered Cakes, 114 g",57,https://m.media-amazon.com/images/W/MEDIAX_792452-T2/images/I/61T8MIp4hDL._AC_UL320_.jpg,cookies cakes
"Yumfills, 242g, Rich Chocolate Pie Cake",114,https://m.media-amazon.com/images/W/MEDIAX_792452-T2/images/I/81t0-RJxAdL._AC_UL320_.jpg,cookies cakes
N/A,N/A,,cookies cakes
"Cakes Fudge It Chocolate Brownie, 120 g",49,https://m.media-amazon.com/images/W/MEDIAX_792452-T2/images/I/61GDoXVi9DL._AC_UL320_.jpg,cookies cakes
Heavenly Cookie Cake Half Kg Eggless | Birthday Cake | Anniversary Cake | Nextday Delivery,849,https://m.media-amazon.com/images/W/MEDIAX_792452-T2/images/I/41j-uutCMTS._AC_UL320_.jpg,cookies cakes
"Gobbles Bar Cake Fruity Fun, 110 g",25,https://m.media-amazon.com/images/W/MEDIAX_792452-T2/images/I/61n0fnxZhUL._AC_UL320_.jpg,cookies cakes
Cookies-Choco Nut Cookies 500g,95,https://m.media-amazon.com/images/W/MEDIAX_792452-T2/images/I/51EztG0BogL._AC_UL320_.jpg,cookies cakes
"Handmade Ginger Bread Man Cookies , 150 g",275,https://m.media-amazon.com/images/W/MEDIAX_792452-T2/images/I/81ZpMl5sO7L._AC_UL320_.jpg,cookies cakes
"Handmade Christmas Shortbread Cookies, 275 g",349,https://m.media-amazon.com/images/W/MEDIAX_792452-T2/images/I/81g76fA1PtL._AC_UL320_.jpg,cookies cakes
N/A,N/A,,cookies cakes
"Crispy and Crunchy Butterscotch Chips, Butterscotch Nuts (8MM Size), Butterscotch Candy for Baking and Cooking - Cake, Shakes, Ice Creams, Muffins, Cookies, Chocolates, 200g",184,https://m.media-amazon.com/images/W/MEDIAX_792452-T2/images/I/61BAw0yEFcL._AC_UL320_.jpg,cookies cakes
Cake Rusk | Extra Soft | Cake Rusk | 100% Eggless | Premium Handmade Cake Rusks | 300 Gm | Pack of 1,219,https://m.media-amazon.com/images/W/MEDIAX_792452-T2/images/I/71z05giU37L._AC_UL320_.jpg,cookies cakes
"Pineapple Plunge Cake, 55g",15,https://m.media-amazon.com/images/W/MEDIAX_792452-T2/images/I/617oq3JEGtL._AC_UL320_.jpg,cookies cakes
"Nut & Raisin Romance, 140g",56,https://m.media-amazon.com/images/W/MEDIAX_792452-T2/images/I/61en2CCSxcL._AC_UL320_.jpg,cookies cakes
100% Wholewheat Banana Walnut Cake | Freshly Mashed Bananas | Loaded with Crunchy Walnuts | No Maida | Fresh Fluffy and Nutritious Cake |150g | Pack of 1,185,https://m.media-amazon.com/images/W/MEDIAX_792452-T2/images/I/81B09Rbz8NL._AC_UL320_.jpg,cookies cakes
Chocobakes ChocoChip Cookies 167 g,76,https://m.media-amazon.com/images/W/MEDIAX_792452-T2/images/I/61L+rAe-7JL._AC_UL320_.jpg,cookies cakes
"Choco Fills, 300g, Original Filled Cookies with Choco Crème",142,https://m.media-amazon.com/images/W/MEDIAX_792452-T2/images/I/81zcKwgj26L._AC_UL320_.jpg,cookies cakes
"Butter Cookies, Chocolate Chips, 400g",380,https://m.media-amazon.com/images/W/MEDIAX_792452-T2/images/I/81OjmKRJY2L._AC_UL320_.jpg,cookies cakes
"Gluten Free Milk Rusk - Non-Veg (Pack of 2 x 300g Each) | Tasty, Crunchy and Crispy | Best Tea Time Snacks | No Maida…",390,https://m.media-amazon.com/images/W/MEDIAX_792452-T2/images/I/715u9e523YL._AC_UL320_.jpg,cookies cakes
"Choco Chip Cookies Premium Collection, 500 g",550,https://m.media-amazon.com/images/W/MEDIAX_792452-T2/images/I/6116eo2cbBL._AC_UL320_.jpg,cookies cakes
Unibic Fruit & Nut cake 220 gm,110,https://m.media-amazon.com/images/W/MEDIAX_792452-T2/images/I/71WIkF6p9VL._AC_UL320_.jpg,cookies cakes
"Assorted Cookies, 75g (Pack of 10), 750 gram",270,https://m.media-amazon.com/images/W/MEDIAX_792452-T2/images/I/814iBcUf1aL._AC_UL320_.jpg,cookies cakes
"Nova Nova Belgian Chocolate Waffle Cookies | Vegetarian,Eggless | With No Added Preservatives | Freshly Baked For Your Order- Box of 12(240g)",275,https://m.media-amazon.com/images/W/MEDIAX_792452-T2/images/I/61dqJnaXjYL._AC_UL320_.jpg,cookies cakes
N/A,751,,cleaning products
N/A,N/A,,cleaning products
"Vooki Ecofriendly Disinfectant Floor & Surface Cleaner, Green Chemistry - 500ml Each (Pack of 2)",378,https://m.media-amazon.com/images/W/MEDIAX_792452-T1/images/I/61uPoYS2MQL._AC_UL320_.jpg,cleaning products
"Dettol Antiseptic Liquid for First Aid , Surface Disinfection and Personal Hygiene , 1000ml",364,https://m.media-amazon.com/images/W/MEDIAX_792452-T1/images/I/51fFgtFBshL._AC_UL320_.jpg,cleaning products
"Savlon Laundry Disinfectant & Refreshing Liquid 1000ml| After Detergent Wash| Fresh Blossom|Fresh fragrance lasts upto 72 hrs| Gentle & Safe on clothes, No bleach| Kills odour causing bacteria",269,https://m.media-amazon.com/images/W/MEDIAX_792452-T1/images/I/61ss3FCTF+S._AC_UL320_.jpg,cleaning products
"Lizol 450ml (Pack of 2) + Free Scotch Brite-Sponge Wipe, Kitchen Cleaner Spray | Suitable for all Kitchen Surfaces, Gas Stove, Countertop, Tiles, Chimney and Sink | Kills 99.9% germs",269,https://m.media-amazon.com/images/W/MEDIAX_792452-T1/images/I/61WYETKrg2L._AC_UL320_.jpg,cleaning products
"Microfiber Duster for Home Cleaning, Fan Cleaner Brush with Long Rod, Wall Cleaning Mop with Long Handle, Dust Cleaner for Home Cleaning, Ceiling Fan Cleaner and Duster, Ceiling Cleaning Brush with Long Handle, Home Cleaning Products,Fan Cleaning Mop with long Rod",378,https://m.media-amazon.com/images/W/MEDIAX_792452-T1/images/I/612JQJuuhUL._AC_UL320_.jpg,cleaning products
"Cif Abrasive Surface Cleaner Cream, Lemon| Kitchen & Bathroom, Removes Grease, Dirt & Tough Stains with Natural Cleaning Particles, 500 ml",169,https://m.media-amazon.com/images/W/MEDIAX_792452-T1/images/I/51S9kaDwauL._AC_UL320_.jpg,cleaning products
"Colin 1 Litre Refill , Glass and Surface Cleaner Liquid |India's #1 Glass Cleaner for Car, Kitchen and Home Surfaces | Multi Surface Cleaner",175,https://m.media-amazon.com/images/W/MEDIAX_792452-T1/images/I/616wRZuEj7L._AC_UL320_.jpg,cleaning products
"Vooki Ecofriendly Disinfectant Floor & Surface Cleaner, Green Chemistry - 500ml Each (Pack of 2)",378,https://m.media-amazon.com/images/W/MEDIAX_792452-T1/images/I/61uPoYS2MQL._AC_UL320_.jpg,cleaning products
"Vooki Ecofriendly Disinfectant Floor & Surface Cleaner, Green Chemistry - 500ml Each (Pack of 2)",378,https://m.media-amazon.com/images/W/MEDIAX_792452-T1/images/I/61uPoYS2MQL._AC_UL320_.jpg,cleaning products
Domex Fresh Guard Disinfectant Toilet Cleaner Liquid|| Ocean Fresh|| 1 L| Freshness for 100 Flushes,215,https://m.media-amazon.com/images/W/MEDIAX_792452-T1/images/I/51Hs7K76IrL._AC_UL320_.jpg,cleaning products
"Amazon Brand - Presto! Disinfectant Toilet Cleaner, Original- 1 L (Pack of 4)|Kills 99.9% Germs",379,https://m.media-amazon.com/images/W/MEDIAX_792452-T1/images/I/71OScamuodL._AC_UL320_.jpg,cleaning products
Amazon Brand - Presto! Disinfectant Surface/Floor Cleaner - 5 L (Citrus)|Kills 99.9% Germs,479,https://m.media-amazon.com/images/W/MEDIAX_792452-T1/images/I/71VLmQUevAL._AC_UL320_.jpg,cleaning products
Amazon Brand - Presto! Bathroom Cleaner 1 L X 4 (Lemon),449,https://m.media-amazon.com/images/W/MEDIAX_792452-T1/images/I/81ZcUvLBpAL._AC_UL320_.jpg,cleaning products
N/A,N/A,,cleaning products
"Lizol 450ml, Kitchen Cleaner Spray | Suitable for all Kitchen Surfaces, Gas Stove, Countertop, Tiles, Chimney and Sink | Kills 99.9% germs",139,https://m.media-amazon.com/images/W/MEDIAX_792452-T1/images/I/51id9Ea2sdL._AC_UL320_.jpg,cleaning products
VYOOx 2 in 1 Bathroom Cleaning Brush Wiper Tiles Cleaning Bathroom Brush Floor Scrub Brush with Long Handle 120° Rotate Home Kitchen Bathroom Cleaning Brush Pack-1,199,https://m.media-amazon.com/images/W/MEDIAX_792452-T1/images/I/41pwLzif59L._AC_UL320_.jpg,cleaning products
Mr. Muscle Kitchen Cleaner - 450 ml,149,https://m.media-amazon.com/images/W/MEDIAX_792452-T1/images/I/61zOlK7X7mL._AC_UL320_.jpg,cleaning products
"XML Bottle Cleaning Brush Silicone Long Handle for Baby Bottle, Water Bottle, Containers, Vase and Glass, Bottle Cleaner for Home and Kitchen Accessories Item Products (31-CM-Silicone-Grey-Brush)",69,https://m.media-amazon.com/images/W/MEDIAX_792452-T1/images/I/41ZZvgZiBjL._AC_UL320_.jpg,cleaning products
Amazon Brand - Presto! Disinfectant Surface/Floor Cleaner - 5 L (Citrus)|Kills 99.9% Germs,479,https://m.media-amazon.com/images/W/MEDIAX_792452-T1/images/I/71VLmQUevAL._AC_UL320_.jpg,cleaning products
"Vanish 800 ml, All In One Stain Remover | Removes Tough Stains & Brightens Colours | Detergent Add On | Suitable with all Washing Detergent Powders and Liquids",215,https://m.media-amazon.com/images/W/MEDIAX_792452-T1/images/I/51nhbWuDO0L._AC_UL320_.jpg,cleaning products
N/A,N/A,,cleaning products
"Sparkmate by Crystal Bathroom Brush with Abrasive Scrubber for Floor/Tile Cleaning (Pack of 1), Assorted",90,https://m.media-amazon.com/images/W/MEDIAX_792452-T1/images/I/41eRVdJfHHL._AC_UL320_.jpg,cleaning products
The Pink Stuff Stardrops Miracle Cleaning Paste 850g,323,https://m.media-amazon.com/images/W/MEDIAX_792452-T1/images/I/51EYM7wxqgL._AC_UL320_.jpg,cleaning products
Sounce Cleaning Soft Brush Keyboard Cleaner 5-in-1 Multi-Function Computer Cleaning Tools Kit Corner Gap Duster Keycap Puller for Bluetooth Earphones Lego Laptop AirPods Pro Camera Lens (Red),99,https://m.media-amazon.com/images/W/MEDIAX_792452-T1/images/I/61xGYJYDLML._AC_UL320_.jpg,cleaning products
"Harpic 1 Litre - Lemon, Bathroom Cleaner Liquid | New Thicker Bathroom Floor Cleaner | Red Harpic Bottle",185,https://m.media-amazon.com/images/W/MEDIAX_792452-T1/images/I/5162SqIsONL._AC_UL320_.jpg,cleaning products
JOFF Kitchen Degreaser Cleaner - 500 ml,199,https://m.media-amazon.com/images/W/MEDIAX_792452-T1/images/I/61X6NW67DWL._AC_UL320_.jpg,cleaning products
"Spotzero by Milton Prime Spin Mop with Big Wheels and Stainless Steel Wringer, Bucket Floor Cleaning and Mopping System, 2 Microfiber Refills, Aqua Green","1,299",https://m.media-amazon.com/images/W/MEDIAX_792452-T1/images/I/71AWmrdvfXL._AC_UL320_.jpg,cleaning products
TIDY FOX Cleaning Vinegar/Synthetic/White/Made In India / 1 Ltr,282,https://m.media-amazon.com/images/W/MEDIAX_792452-T1/images/I/61xgqP0mxDL._AC_UL320_.jpg,cleaning products
N/A,N/A,,packaged seafood
N/A,N/A,,packaged seafood
AL Haqq - Dry Ribbon Fish | Valai (Vala) Mean Seafood (450g),290,https://m.media-amazon.com/images/W/MEDIAX_792452-T2/images/I/A1dpS9g8v-L._AC_UL320_.jpg,packaged seafood
R N Sea Foods Suka Javla Dry Sookha Jheenga/Sukha Javla (Dry Fish / Dried Seafood) Kerala Konch (1),490,https://m.media-amazon.com/images/W/MEDIAX_792452-T2/images/I/71N41Qe96eL._AC_UL320_.jpg,packaged seafood
Bague Dry Fish Seafood Whole Anchovies Anchovy nethili nethali Large Size 100g 250g 500g 750g1kg (250 Grams),399,https://m.media-amazon.com/images/W/MEDIAX_792452-T2/images/I/61fbg7ljSOL._AC_UL320_.jpg,packaged seafood
N/A,N/A,,packaged seafood
Samyang Seafood Instant Noodles (125g),190,https://m.media-amazon.com/images/W/MEDIAX_792452-T2/images/I/61oQ6waXF1L._AC_UL320_.jpg,packaged seafood
Pantai Seafood Dipping Sauce Imported 200ml,249,https://m.media-amazon.com/images/W/MEDIAX_792452-T2/images/I/71R-qrTziOL._AC_UL320_.jpg,packaged seafood
"Samyang Seafood Noodles, 125g (Pack of 5) Pouch, 700 g",570,https://m.media-amazon.com/images/W/MEDIAX_792452-T2/images/I/91O8xdtWbeL._AC_UL320_.jpg,packaged seafood
"Jude's Food Products - Prawn Balchao | Authentic, Traditional Goan Dried Prawn Pickle | Goan Speciality | Ready to Eat | Non-Veg Pickle | Dried Sea Prawns, Seafood | 150 GMS",180,https://m.media-amazon.com/images/W/MEDIAX_792452-T2/images/I/71uS47dF11S._AC_UL320_.jpg,packaged seafood
Samyang Cheese Noodles PK2 & Buldak Seafood Noodles PK1(Pack of 3) (420gm) (Imported) Instant Noodles Non-vegetarian (3x140 g)(Combo Pack),409,https://m.media-amazon.com/images/W/MEDIAX_792452-T2/images/I/51vG-Bi35FL._AC_UL320_.jpg,packaged seafood
"FRESH AROMA Dry Fish : Silver Belly I Mullan -350gm-Dried COD, ഉണക്ക മുള്ളന്‍ I Pony Fish/Kaara, Kaaral Podi I Kurichi (Dried Fish Mullen / Dried Seafood)",145.,https://m.media-amazon.com/images/W/MEDIAX_792452-T2/images/I/61l8E8bh2mL._AC_UL320_.jpg,packaged seafood
N/A,N/A,,packaged seafood
Samyang Seafood Party Flavor -125* Pack 2 (Pack of 2) (Imported),249,https://m.media-amazon.com/images/W/MEDIAX_792452-T2/images/I/510wx86f15L._AC_UL320_.jpg,packaged seafood
